Trip_ID,Trip_Start_Time,day_type,holiday_type,trip_direction,Route,Stamp,Origin,Destination,Distance_km,Boarding,Alighting
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 14:18:00,Borella,rajagiriya,1.7,5,3
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 14:23:01,rajagiriya,Athukotte,1.7,0,5
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 14:26:34,Athukotte,Battaramulla,1.2,0,0
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 14:31:01,Battaramulla,Koswatta,1.5,0,1
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 14:40:11,Koswatta,Malabe,3.1,0,4
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 14:47:00,Malabe,Pittugala,2.3,4,3
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 14:54:40,Pittugala,Kothalawala,1.8,0,1
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 15:00:40,Kothalawala,Kaduwela,1.7,0,3
718,2025-09-02 13:48:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 15:06:20,Kaduwela,,0.0,0,7
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 15:42:40,Kaduwela,Kothalawala,1.7,0,0
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 15:48:20,Kothalawala,Pittugala,1.8,0,0
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 15:54:20,Pittugala,Malabe,2.3,0,0
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 16:02:00,Malabe,Koswatta,3.1,2,0
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 16:16:00,Koswatta,Battaramulla,1.5,6,1
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 16:20:00,Battaramulla,Athukotte,1.2,20,1
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 16:29:45,Athukotte,rajagiriya,1.7,0,0
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 16:39:31,rajagiriya,Borella,1.7,0,0
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 16:51:00,Borella,Senbreejat,2.0,30,7
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 16:57:40,Senbreejat,Kollupitiya,2.4,0,0
719,2025-09-02 16:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-02 17:05:40,Kollupitiya,,0.0,0,0
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 17:47:20,Kollupitiya,Senbreejat,2.4,0,0
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 17:55:20,Senbreejat,Borella,2.0,0,0
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 18:02:00,Borella,rajagiriya,1.7,22,0
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 18:11:39,rajagiriya,Athukotte,1.7,0,0
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 18:18:28,Athukotte,Battaramulla,1.2,0,0
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 18:27:00,Battaramulla,Koswatta,1.5,4,1
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 18:35:00,Koswatta,Malabe,3.1,1,4
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 19:03:02,Malabe,Pittugala,2.3,0,13
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 19:25:00,Pittugala,Kothalawala,1.8,1,1
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 19:25:15,Kothalawala,Kaduwela,1.7,1,4
720,2025-09-02 18:02:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-02 19:25:30,Kaduwela,,0.0,2,7
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:05:00,Kaduwela,Kothalawala,1.7,10,4
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:05:15,Kothalawala,Pittugala,1.8,3,2
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:13:00,Pittugala,Malabe,2.3,4,1
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:13:15,Malabe,Koswatta,3.1,13,0
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:25:00,Koswatta,Battaramulla,1.5,4,0
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:28:18,Battaramulla,Athukotte,1.2,0,0
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:33:00,Athukotte,rajagiriya,1.7,2,0
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:38:40,rajagiriya,Borella,1.7,0,0
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:44:20,Borella,Senbreejat,2.0,0,0
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:51:00,Senbreejat,Kollupitiya,2.4,0,0
721,2025-09-03 05:50:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 06:59:00,Kollupitiya,,0.0,0,29
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 07:41:00,Kollupitiya,Senbreejat,2.4,82,0
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:10:00,Senbreejat,Borella,2.0,3,3
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:19:00,Borella,rajagiriya,1.7,1,6
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:25:34,rajagiriya,Athukotte,1.7,0,62
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:30:12,Athukotte,Battaramulla,1.2,0,14
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:36:00,Battaramulla,Koswatta,1.5,2,0
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:44:00,Koswatta,Malabe,3.1,2,0
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:55:00,Malabe,Pittugala,2.3,9,1
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 08:59:00,Pittugala,Kothalawala,1.8,5,1
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 09:05:00,Kothalawala,Kaduwela,1.7,0,1
722,2025-09-03 07:41:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-03 09:10:40,Kaduwela,,0.0,0,16
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:13:00,Kaduwela,Kothalawala,1.7,3,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:14:00,Kothalawala,Pittugala,1.8,3,1
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:19:00,Pittugala,Malabe,2.3,1,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:24:00,Malabe,Koswatta,3.1,1,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:34:20,Koswatta,Battaramulla,1.5,0,7
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:39:20,Battaramulla,Athukotte,1.2,0,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:43:20,Athukotte,rajagiriya,1.7,0,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:49:00,rajagiriya,Borella,1.7,0,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 10:54:40,Borella,Senbreejat,2.0,0,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 11:01:20,Senbreejat,Kollupitiya,2.4,0,0
723,2025-09-03 10:13:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-03 11:09:20,Kollupitiya,,0.0,0,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:13:00,Kaduwela,Kothalawala,1.7,5,2
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:14:00,Kothalawala,Pittugala,1.8,2,1
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:14:15,Pittugala,Malabe,2.3,0,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:14:30,Malabe,Koswatta,3.1,4,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:32:00,Koswatta,Battaramulla,1.5,2,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:37:00,Battaramulla,Athukotte,1.2,0,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:41:00,Athukotte,rajagiriya,1.7,0,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:46:40,rajagiriya,Borella,1.7,0,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:52:20,Borella,Senbreejat,2.0,0,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 06:59:00,Senbreejat,Kollupitiya,2.4,0,0
724,2025-09-04 06:00:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 07:07:00,Kollupitiya,,0.0,0,10
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 10:40:00,Kaduwela,Kothalawala,1.7,9,0
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 10:48:00,Kothalawala,Pittugala,1.8,1,0
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 10:52:15,Pittugala,Malabe,2.3,0,0
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 10:58:00,Malabe,Koswatta,3.1,5,2
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 11:07:00,Koswatta,Battaramulla,1.5,5,2
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 11:17:00,Battaramulla,Athukotte,1.2,3,7
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 11:23:17,Athukotte,rajagiriya,1.7,0,0
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 11:29:35,rajagiriya,Borella,1.7,0,0
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 11:37:00,Borella,Senbreejat,2.0,5,2
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 11:43:40,Senbreejat,Kollupitiya,2.4,0,0
725,2025-09-04 10:40:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 11:51:40,Kollupitiya,,0.0,0,0
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 13:39:00,Kollupitiya,Senbreejat,2.4,7,0
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 13:51:00,Senbreejat,Borella,2.0,1,0
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:01:00,Borella,rajagiriya,1.7,21,4
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:07:34,rajagiriya,Athukotte,1.7,0,7
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:12:12,Athukotte,Battaramulla,1.2,0,0
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:18:00,Battaramulla,Koswatta,1.5,9,0
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:23:00,Koswatta,Malabe,3.1,3,3
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:30:51,Malabe,Pittugala,2.3,0,5
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:37:00,Pittugala,Kothalawala,1.8,3,2
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:43:00,Kothalawala,Kaduwela,1.7,1,2
726,2025-09-04 13:39:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-04 14:48:40,Kaduwela,,0.0,0,22
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 14:56:00,Kaduwela,Kothalawala,1.7,1,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:01:00,Kothalawala,Pittugala,1.8,2,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:07:00,Pittugala,Malabe,2.3,0,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:14:40,Malabe,Koswatta,3.1,0,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:25:00,Koswatta,Battaramulla,1.5,0,3
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:30:00,Battaramulla,Athukotte,1.2,0,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:34:00,Athukotte,rajagiriya,1.7,0,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:39:40,rajagiriya,Borella,1.7,0,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:45:20,Borella,Senbreejat,2.0,0,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 15:52:00,Senbreejat,Kollupitiya,2.4,0,0
727,2025-09-04 14:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-04 16:00:00,Kollupitiya,,0.0,0,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:20:00,Kaduwela,Kothalawala,1.7,1,2
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:20:15,Kothalawala,Pittugala,1.8,4,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:23:00,Pittugala,Malabe,2.3,3,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:23:15,Malabe,Koswatta,3.1,4,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:23:30,Koswatta,Battaramulla,1.5,0,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:23:45,Battaramulla,Athukotte,1.2,0,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:24:00,Athukotte,rajagiriya,1.7,0,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:29:00,rajagiriya,Borella,1.7,0,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:34:40,Borella,Senbreejat,2.0,0,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:41:20,Senbreejat,Kollupitiya,2.4,0,0
728,2025-09-08 06:04:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 06:49:20,Kollupitiya,,0.0,0,10
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 09:22:00,Kaduwela,Kothalawala,1.7,7,0
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 09:25:00,Kothalawala,Pittugala,1.8,3,0
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 09:29:41,Pittugala,Malabe,2.3,0,0
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 09:36:00,Malabe,Koswatta,3.1,2,6
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 09:46:20,Koswatta,Battaramulla,1.5,0,1
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 09:51:20,Battaramulla,Athukotte,1.2,0,5
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 09:55:20,Athukotte,rajagiriya,1.7,0,0
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 10:01:00,rajagiriya,Borella,1.7,0,0
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 10:06:40,Borella,Senbreejat,2.0,0,0
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 10:13:20,Senbreejat,Kollupitiya,2.4,0,0
729,2025-09-08 09:22:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 10:21:20,Kollupitiya,,0.0,0,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 11:57:20,Kaduwela,Kothalawala,1.7,0,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:03:00,Kothalawala,Pittugala,1.8,0,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:09:00,Pittugala,Malabe,2.3,0,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:16:40,Malabe,Koswatta,3.1,0,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:27:00,Koswatta,Battaramulla,1.5,0,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:32:00,Battaramulla,Athukotte,1.2,3,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:34:00,Athukotte,rajagiriya,1.7,3,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:45:00,rajagiriya,Borella,1.7,1,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:49:00,Borella,Senbreejat,2.0,1,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 12:56:00,Senbreejat,Kollupitiya,2.4,2,0
730,2025-09-08 12:32:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 13:04:00,Kollupitiya,,0.0,0,10
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 13:46:00,Kollupitiya,Senbreejat,2.4,20,0
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 13:55:43,Senbreejat,Borella,2.0,0,0
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:04:00,Borella,rajagiriya,1.7,16,3
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:09:22,rajagiriya,Athukotte,1.7,0,9
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:13:10,Athukotte,Battaramulla,1.2,0,1
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:17:55,Battaramulla,Koswatta,1.5,0,1
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:27:43,Koswatta,Malabe,3.1,0,3
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:35:00,Malabe,Pittugala,2.3,10,7
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:44:00,Pittugala,Kothalawala,1.8,4,2
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:50:00,Kothalawala,Kaduwela,1.7,0,7
731,2025-09-08 13:46:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 14:55:40,Kaduwela,,0.0,0,17
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 15:56:00,Kaduwela,Kothalawala,1.7,5,0
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 15:58:00,Kothalawala,Pittugala,1.8,2,0
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:05:00,Pittugala,Malabe,2.3,0,0
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:14:26,Malabe,Koswatta,3.1,0,5
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:19:00,Koswatta,Battaramulla,1.5,6,1
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:30:00,Battaramulla,Athukotte,1.2,33,0
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:35:21,Athukotte,rajagiriya,1.7,0,0
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:40:42,rajagiriya,Borella,1.7,0,0
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:47:00,Borella,Senbreejat,2.0,14,4
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 16:53:40,Senbreejat,Kollupitiya,2.4,0,0
732,2025-09-08 15:56:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-08 17:01:40,Kollupitiya,,0.0,0,0
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 17:28:20,Kollupitiya,Senbreejat,2.4,0,0
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 17:36:20,Senbreejat,Borella,2.0,0,0
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 17:43:00,Borella,rajagiriya,1.7,8,0
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 17:55:45,rajagiriya,Athukotte,1.7,0,0
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 18:04:45,Athukotte,Battaramulla,1.2,0,0
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 18:16:00,Battaramulla,Koswatta,1.5,3,0
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 18:19:00,Koswatta,Malabe,3.1,4,6
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 18:34:00,Malabe,Pittugala,2.3,3,12
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 18:44:00,Pittugala,Kothalawala,1.8,3,1
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 19:04:00,Kothalawala,Kaduwela,1.7,1,7
733,2025-09-08 17:43:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-09-08 19:04:15,Kaduwela,,0.0,7,3
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:12:00,Kaduwela,Kothalawala,1.7,1,2
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:12:15,Kothalawala,Pittugala,1.8,5,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:12:30,Pittugala,Malabe,2.3,4,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:22:00,Malabe,Koswatta,3.1,3,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:32:20,Koswatta,Battaramulla,1.5,0,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:37:20,Battaramulla,Athukotte,1.2,0,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:41:20,Athukotte,rajagiriya,1.7,0,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:47:00,rajagiriya,Borella,1.7,0,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:52:40,Borella,Senbreejat,2.0,0,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 06:59:20,Senbreejat,Kollupitiya,2.4,0,0
734,2025-09-09 06:02:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 07:07:20,Kollupitiya,,0.0,0,11
735,2025-09-09 09:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 09:29:00,Kaduwela,Kothalawala,1.7,15,0
735,2025-09-09 09:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-09-09 09:34:16,Kothalawala,Pittugala,1.8,0,0
